Candidate,tscore,mi,mi3,mi_log_f,ll,mle,ms,log_dice,avg,norm,opt,label
cánh_tay ngang,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
tim mép,"-0,001219717092","22,16606377","22,16606377","15,36434461","2783,229555","0,0000871156024","0,07692307692","15,00006276",,,,0
nếp gấp,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
gấp khuỷu,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
đ o,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
huyết_áp hàng,"-0,007668722959","18,24209966","18,24209966","12,64445995","37993,11798","0,0000871156024","0,0119047619","15,00006236",,,,0
hàng tuần,"-0,0008713381631","21,84413567","21,84413567","15,14120105","1178,449841","0,0000871156024","0,1666666667","15,00006278",,,,0
chế_độ điều_trị,"-0,006369532516","16,51809147","16,51809147","11,44946853","9386,383589","0,0000871156024","0,02631578947","15,00006244",,,,0
đi khám,"0,2496296259","21,21853119","23,21853119","23,31093911","2157,122916","0,0001742312048","0,2","16,00003137",,,,1
kế_tiếp ghi,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
khám huyết_áp,"-0,007931982226","17,56402776","17,56402776","12,17445632","1647,253392","0,0000871156024","0,0119047619","15,00006234",,,,0
quyết_định lâm_sàng,"-0,0009584082308","22,0665281","22,0665281","15,29535173","1995,15439","0,0000871156024","0,1111111111","15,00006277",,,,0
muối hấp_thụ,"0,2498475249","23,0665281","25,0665281","25,34117122","1142,608223","0,0001742312048","0,5","16,0000314",,,,0
hấp_thụ trung_bình,"-0,001132730505","21,51398707","21,51398707","14,91235948","1033,146073","0,0000871156024","0,1","15,00006276",,,,0
muối nạp,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
uống rượu,"-0,002265529312","20,38845619","20,38845619","14,13220092","5306,371013","0,0000871156024","0,04347826087","15,00006269",,,,0
tiêu_thụ rượu,"-0,0005227619166","22,97341869","22,97341869","15,92396039","1033,146073","0,0000871156024","0,3333333333","15,0000628",,,,0
nguy_cơ đau,"-0,004618948318","18,77374635","18,77374635","13,01296935","15104,87303","0,0000871156024","0,02083333333","15,00006255",,,,0
đau tim,"-0,001568574137","20,58110127","20,58110127","14,26573232","1328,31772","0,0000871156024","0,07692307692","15,00006274",,,,1
nhịp tim,"0,2496514636","21,7446","23,7446","23,88888477","992,170213","0,0001742312048","0,1538461538","16,00003137",,,,0
trở_lại bình_thường,"-0,0008713153957","21,97341869","21,97341869","15,23081321","1033,146073","0,0000871156024","0,1428571429","15,00006278",,,,0
hoạt_động thể_chất,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
thể_chất vừa_phải,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
duy_trì thể_trạng,"-0,0006970158888","22,58110127","22,58110127","15,65202668","1484,339443","0,0000871156024","0,1666666667","15,00006279",,,,0
thể_trạng khoẻ_mạnh,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
biến_thiên huyết_áp,"0,2481266958","19,54715394","21,54715394","21,47474352","839,4298621","0,0001742312048","0,02380952381","16,00003118",,,,1
theo_dõi biến_thiên,"-0,0008712774501","22,21853119","22,21853119","15,40071225","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
huyết_áp phối_hợp,"-0,007668722959","18,24209966","18,24209966","12,64445995","37993,11798","0,0000871156024","0,0119047619","15,00006236",,,,0
giúp kiểm_soát,"-0,003050366592","19,25917317","19,25917317","13,34944159","7202,631599","0,0000871156024","0,03448275862","15,00006264",,,,0
thuốc huyết_áp,"-0,00968704401","15,75667283","15,75667283","10,92169335","6538,615341","0,0000871156024","0,0119047619","15,00006223",,,,1
huyết_áp ổn_định,"-0,007668722959","18,24209966","18,24209966","12,64445995","37993,11798","0,0000871156024","0,0119047619","15,00006236",,,,1
điều_chỉnh lối,"-0,0007841466694","22,38845619","22,38845619","15,51849529","888,2182731","0,0000871156024","0,1428571429","15,00006278",,,,0
khám sức_khoẻ,"-0,003224871006","19,01922238","19,01922238","13,18312037","1647,253392","0,0000871156024","0,03333333333","15,00006263",,,,0
sức_khoẻ định_kỳ,"-0,002700811348","21,01922238","21,01922238","14,56941473","7546,618633","0,0000871156024","0,03333333333","15,00006266",,,,0
hội_thảo angels,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
chăm_sóc đột_quỵ,"-0,002179058786","19,4815656","19,4815656","13,50359227","2999,843864","0,0000871156024","0,07142857143","15,0000627",,,,0
thách_thức huyết_áp_cao,"-0,0008712243262","22,6514906","22,6514906","15,70081684","727,5517564","0,0000871156024","0,1111111111","15,00006278",,,,0
nguy_cơ đột_quỵ,"-0,005143827602","17,77374635","17,77374635","12,31982217","15104,87303","0,0000871156024","0,02083333333","15,00006251",,,,1
bệnh_viện đại_học,"0,1223884879","20,62090228","26,23561212","42,87996082","3120,850033","0,0006098092168","0,3684210526","17,80736387",,,,0
đại_học y_dược,"0,09873530204","21,16606377","27,50591377","48,73666291","4076,79593","0,0007840404216","0,4736842105","18,16993196",,,,0
y_dược tp,"0,1093491269","21,71603085","27,71603085","47,7149967","1860,721539","0,0006969248192","0,8","18,00000784",,,,0
triển_khai phòng_khám,"-0,001045470709","22,38845619","22,38845619","15,51849529","727,5517564","0,0000871156024","0,09090909091","15,00006277",,,,0
phòng_khám quốc_tế,"0,1224151864","21,70395802","27,31866786","45,13211192","2260,970952","0,0006098092168","0,6363636364","17,80736388",,,,0
trải_nghiệm khác_biệt,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1033,146073","0,0000871156024","0,2","15,00006279",,,,0
chất_lượng dịch_vụ,"-0,001045592135","21,6514906","21,6514906","15,00766966","1995,15439","0,0000871156024","0,1111111111","15,00006277",,,,0
quốc_tế nằm,"0,2497603866","22,3295625","24,3295625","24,53153177","1791,621684","0,0001742312048","0,25","16,00003138",,,,0
nằm riêng_biệt,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
khu a,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,0
phòng tiếp_nhận,"0,2498257403","22,84413567","24,84413567","25,09684818","992,170213","0,0001742312048","0,4","16,00003139",,,,0
phòng_khám chuyên_khoa,"-0,001219868875","21,38845619","21,38845619","14,82534811","2373,598768","0,0000871156024","0,09090909091","15,00006276",,,,0
phòng_khám tổng_quát,"-0,001307067958","21,0665281","21,0665281","14,60220455","2373,598768","0,0000871156024","0,09090909091","15,00006275",,,,0
tổng_quát khang_trang,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
khám bệnh,"0,2485182246","18,82621377","20,82621377","20,68270979","1619,782334","0,0001742312048","0,03278688525","16,00003123",,,,0
xét_nghiệm ban_đầu,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
bệnh_nhân rút,"-0,002265369941","20,7446","20,7446","14,379061","5602,463355","0,0000871156024","0,04166666667","15,00006269",,,,0
rút ngắn,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
bệnh_viện đa_khoa,"-0,001393963475","21,97341869","21,97341869","15,23081321","3224,358139","0,0000871156024","0,06666666667","15,00006275",,,,0
đa_khoa uy_tín,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
chuyên_khoa sâu,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1033,146073","0,0000871156024","0,25","15,0000628",,,,0
điều_trị chuyên_sâu,"-0,003397796881","20,68801647","20,68801647","14,33984029","10586,13259","0,0000871156024","0,02631578947","15,00006262",,,,0
đội_ngũ y_bác_sĩ,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
chuyên_gia đầu,"-0,001045660437","21,35870885","21,35870885","14,80472882","1484,339443","0,0000871156024","0,1666666667","15,00006277",,,,0
đầu ngành,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
tiêu_hoá gan,"-0,001829837463","20,72549118","20,72549118","14,36581578","1033,146073","0,0000871156024","0,05555555556","15,00006272",,,,1
gan mật,"0,2495643537","21,6514906","23,6514906","23,78659364","3926,88863","0,0001742312048","0,1111111111","16,00003136",,,,1
chấn_thương chỉnh_hình,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,1
tai mũi,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,1
mũi họng,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,1
đội_ngũ chăm_sóc,"-0,001394062134","21,4815656","21,4815656","14,88988663","888,2182731","0,0000871156024","0,07142857143","15,00006275",,,,0
chăm_sóc khách_hàng,"-0,001306840284","22,0665281","22,0665281","15,29535173","2999,843864","0,0000871156024","0,07142857143","15,00006275",,,,0
khách_hàng chuyên_nghiệp,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bệnh_nhân xuyên,"-0,002178072199","21,3295625","21,3295625","14,78452611","5602,463355","0,0000871156024","0,04166666667","15,0000627",,,,0
xuyên suốt,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
khám_chữa bệnh,"0,1871459771","19,95105088","23,95105088","32,10997768","1087,180047","0,0003484624096","0,06557377049","17,00001562",,,,1
địa_chỉ khám_chữa,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
bệnh tin_cậy,"-0,005401630286","20,01922238","20,01922238","13,87626755","22174,54794","0,0000871156024","0,01639344262","15,0000625",,,,0
bệnh_viện khám,"-0,001917340111","19,97341869","19,97341869","13,84451885","3224,358139","0,0000871156024","0,06666666667","15,00006271",,,,0
khám ngoại_trú,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,1
điều_trị nội_trú,"-0,003397796881","20,68801647","20,68801647","14,33984029","10586,13259","0,0000871156024","0,02631578947","15,00006262",,,,1
chuyên_khoa tiếp_nhận,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1033,146073","0,0000871156024","0,2","15,00006279",,,,0
mật tuỵ,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
chăm_sóc da,"0,2496078735","21,38845619","23,38845619","23,49762081","2979,479824","0,0001742312048","0,1428571429","16,00003137",,,,0
tiếp_nhận bệnh_nhân,"-0,002527263165","19,7446","19,7446","13,68591382","1328,31772","0,0000871156024","0,04166666667","15,00006268",,,,0
hcm tiếp_nhận,"-0,001307113492","20,92902457","20,92902457","14,50689437","2180,506994","0,0000871156024","0,1","15,00006275",,,,0
tiếp_nhận trường_hợp,"-0,001481420589","20,68801647","20,68801647","14,33984029","1328,31772","0,0000871156024","0,08333333333","15,00006274",,,,0
bệnh_nhân nam,"-0,002352667682","20,3295625","20,3295625","14,09137893","5602,463355","0,0000871156024","0,04166666667","15,00006269",,,,0
việt_kiều sinh_sống,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
thăm gia_đình,"-0,001219868875","21,38845619","21,38845619","14,82534811","1033,146073","0,0000871156024","0,09090909091","15,00006276",,,,0
đau ngực,"-0,001045652848","21,38845619","21,38845619","14,82534811","1328,31772","0,0000871156024","0,1428571429","15,00006277",,,,1
ngực trái,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,0
người_bệnh nước_ngoài,"-0,001045592135","21,6514906","21,6514906","15,00766966","1995,15439","0,0000871156024","0,1111111111","15,00006277",,,,0
thủ_thuật can_thiệp,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
can_thiệp mạch,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
phục_hồi nhanh_chóng,"-0,0006098851081","22,80349369","22,80349369","15,80617736","888,2182731","0,0000871156024","0,2","15,0000628",,,,0
trương quang_bình,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
phó giám_đốc,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
giám_đốc bệnh_viện,"-0,001393963475","21,97341869","21,97341869","15,23081321","727,5517564","0,0000871156024","0,06666666667","15,00006275",,,,0
nhu_cầu khám_chữa,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
chăm_sóc sức_khoẻ,"-0,00383627394","18,11233179","18,11233179","12,55451171","2999,843864","0,0000871156024","0,03333333333","15,00006259",,,,0
sức_khoẻ cao_cấp,"-0,002700811348","21,01922238","21,01922238","14,56941473","7546,618633","0,0000871156024","0,03333333333","15,00006266",,,,0
ra_đời phòng_khám,"-0,001045470709","22,38845619","22,38845619","15,51849529","727,5517564","0,0000871156024","0,09090909091","15,00006277",,,,0
cơ_sở khám_chữa,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
bệnh uy_tín,"-0,005576787364","19,01922238","19,01922238","13,18312037","22174,54794","0,0000871156024","0,01639344262","15,00006249",,,,0
quy_trình khép_kín,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
trang_thiết_bị y_tế,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,1
y_tế hiện_đại,"-0,0004356235468","23,38845619","23,38845619","16,21164247","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
dịch_vụ chất_lượng,"-0,001045592135","21,6514906","21,6514906","15,00766966","1033,146073","0,0000871156024","0,1111111111","15,00006277",,,,0
chuẩn quốc_tế,"-0,001132806396","21,21853119","21,21853119","14,70756507","1328,31772","0,0000871156024","0,125","15,00006276",,,,0
đăng_ký khám,"-0,0006969779431","22,97341869","22,97341869","15,92396039","727,5517564","0,0000871156024","0,1428571429","15,00006279",,,,0
liên_hệ điện_thoại,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,0
bộ_phận tiếp_nhận,"-0,0006098851081","22,80349369","22,80349369","15,80617736","888,2182731","0,0000871156024","0,2","15,0000628",,,,0
tiếp_nhận phòng_khám,"-0,001394267041","20,80349369","20,80349369","14,419883","1328,31772","0,0000871156024","0,09090909091","15,00006275",,,,0
phương_pháp thông,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
thông tim,"-0,001219717092","22,16606377","22,16606377","15,36434461","727,5517564","0,0000871156024","0,07692307692","15,00006276",,,,0
người_bệnh tim_mạch,"-0,001307143849","20,84413567","20,84413567","14,44805387","1995,15439","0,0000871156024","0,1111111111","15,00006275",,,,1
tim_mạch bệnh_viện,"-0,001830110672","20,16606377","20,16606377","13,97805024","1484,339443","0,0000871156024","0,06666666667","15,00006272",,,,0
hcm chăm_sóc,"-0,002091836936","19,60709648","19,60709648","13,59060364","2180,506994","0,0000871156024","0,07142857143","15,0000627",,,,0
da bé,"-0,005838657821","18,6514906","18,6514906","12,92822812","1178,449841","0,0000871156024","0,01587301587","15,00006247",,,,0
bé khoẻ_mạnh,"-0,005838657821","18,6514906","18,6514906","12,92822812","23382,13663","0,0000871156024","0,01587301587","15,00006247",,,,0
giới_tính thai_nhi,"0,1874291996","22,21853119","26,21853119","35,75934645","1244,408053","0,0003484624096","0,5","17,00001569",,,,1
thai bé,"0,109220813","17,96569058","23,96569058","39,47465688","16010,50601","0,0006969248192","0,126984127","18,00000777",,,,1
bé trai,"0,1871296093","19,7374045","23,7374045","31,76612709","23341,73073","0,0003484624096","0,06349206349","17,00001561",,,,0
bệnh đái_tháo_đường,"0,1597454002","19,16348983","23,80734602","34,33636436","22120,85462","0,000435578012","0,08196721311","17,32194058",,,,1
đái_tháo_đường thai,"0,1092905356","19,7935096","25,7935096","43,49078577","2449,900813","0,0006969248192","0,16","18,00000781",,,,0
bé gái,"0,1597524387","19,50744423","24,15130042","34,95264791","23328,67069","0,000435578012","0,07936507937","17,32194058",,,,0
clinical endocrinology,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
tạp_chí y_khoa,"0,2221254094","22,6514906","25,8214156","31,40163369","1595,404372","0,0002613468072","0,4285714286","16,58498342",,,,1
y_khoa chuyên,"-0,0005227619166","22,97341869","22,97341869","15,92396039","1033,146073","0,0000871156024","0,3333333333","15,0000628",,,,0
đái_tháo_đường típ,"0,2496950499","22,16606377","24,16606377","24,35191005","2552,838183","0,0001742312048","0,1666666667","16,00003138",,,,1
khả_năng mắc,"-0,002179073964","19,46562405","19,46562405","13,49254243","2574,491734","0,0000871156024","0,07692307692","15,0000627",,,,1
phụ_nữ canada,"-0,00392053603","20,4815656","20,4815656","14,19673945","13201,44399","0,0000871156024","0,02272727273","15,00006259",,,,0
tiến_sĩ baiju,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
baiju shah,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
đại_học toronto,"-0,001742456242","21,6514906","21,6514906","15,00766966","4201,716095","0,0000871156024","0,05263157895","15,00006272",,,,0
rối_loạn chuyển_hoá,"0,2498039557","22,6514906","24,6514906","24,88520593","1454,799647","0,0001742312048","0,3333333333","16,00003139",,,,0
chuyển_hoá tiềm_ẩn,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
chất tạm_thời,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
mẹ tỏ,"-0,00278793454","20,97341869","20,97341869","14,53766603","7898,593133","0,0000871156024","0,03225806452","15,00006266",,,,0
dự_đoán giới_tính,"-0,0006098851081","22,80349369","22,80349369","15,80617736","888,2182731","0,0000871156024","0,2","15,0000628",,,,1
tim thai,"-0,005493215885","17,49363843","17,49363843","12,12566615","2783,229555","0,0000871156024","0,02","15,00006249",,,,2
thai có,"-0,004443275179","20,30099335","20,30099335","14,0715763","16104,55911","0,0000871156024","0,02","15,00006256",,,,0
đến giới_tính,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,0
kỳ ảnh_hưởng,"-0,003312859358","18,46562405","18,46562405","12,79939525","2783,229555","0,0000871156024","0,04","15,00006263",,,,0
chuy ển,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
ển phôi,"-0,005314507094","20,04268135","20,04268135","13,89252807","727,5517564","0,0000871156024","0,01666666667","15,0000625",,,,0
phôi đông_lạnh,"0,04983925428","19,24514011","27,74099514","57,65328735","21364,0891","0,001655196446","0,3166666667","19,24793079",,,,0
hiệu_quả tương_đương,"-0,001655651793","20,6514906","20,6514906","14,31452248","3224,358139","0,0000871156024","0,06666666667","15,00006273",,,,0
phôi tươi,"0,05244759767","19,61001396","27,94986396","57,74048949","21374,83561","0,001568080843","0,3","19,16992846",,,,0
đa thai,"0,1872004215","20,04860619","24,04860619","32,26698689","1244,408053","0,0003484624096","0,08","17,00001563",,,,0
y_khoa danh_tiếng,"0,2498910941","23,6514906","25,6514906","25,98381821","992,170213","0,0001742312048","0,6666666667","16,0000314",,,,0
thế_giới the,"0,2498039557","22,6514906","24,6514906","24,88520593","1454,799647","0,0001742312048","0,3333333333","16,00003139",,,,0
the new,"0,2498475249","23,0665281","25,0665281","25,34117122","992,170213","0,0001742312048","0,5","16,0000314",,,,0
new england,"0,2498693114","23,38845619","25,38845619","25,69484538","1142,608223","0,0001742312048","0,5","16,0000314",,,,0
england journal,"0,2498910941","23,6514906","25,6514906","25,98381821","839,4298621","0,0001742312048","0,6666666667","16,0000314",,,,0
cặp vợ_chồng,"0,09874498914","21,72549118","28,06534118","50,02479212","2035,715798","0,0007840404216","0,9","18,16993197",,,,0
vợ_chồng thụ_tinh,"0,2492154985","19,65600608","21,65600608","21,59432982","1970,662456","0,0001742312048","0,07407407407","16,00003132",,,,0
hạn_chế khả_năng,"-0,001655833932","20,27297897","20,27297897","14,05215822","1647,253392","0,0000871156024","0,08333333333","15,00006273",,,,0
niềm hy_vọng,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1033,146073","0,0000871156024","0,2","15,00006279",,,,0
vợ_chồng hiếm_muộn,"0,1874292015","22,27297897","26,27297897","35,84697678","1928,099331","0,0003484624096","0,4444444444","17,00001569",,,,0
phương_pháp thụ_tinh,"-0,003050685336","18,99613877","18,99613877","13,16712003","1817,449779","0,0000871156024","0,03703703704","15,00006264",,,,1
thụ_tinh ống_nghiệm,"0,2217571276","19,0665281","22,2364531","26,43182039","6506,460473","0,0002613468072","0,1111111111","16,58498335",,,,1
tiến_hành thụ_tinh,"-0,003138005845","18,84413567","18,84413567","13,06175951","1995,15439","0,0000871156024","0,03703703704","15,00006264",,,,1
bác_sĩ tiến_hành,"-0,002527718513","19,25917317","19,25917317","13,34944159","4465,930415","0,0000871156024","0,05","15,00006268",,,,0
giai_đoạn phôi_bào,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,1
giai_đoạn blastocyst,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,1
giúp thay_thế,"-0,002613688157","21,0665281","21,0665281","14,60220455","7202,631599","0,0000871156024","0,03448275862","15,00006267",,,,0
thay_thế toàn_bộ,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
tế_bào phôi,"-0,007241067996","16,45771885","16,45771885","11,40762142","5306,371013","0,0000871156024","0,01666666667","15,00006238",,,,1
giúp phôi,"-0,007766493697","16,13579076","16,13579076","11,18447787","7202,631599","0,0000871156024","0,01666666667","15,00006235",,,,0
tơ lỏng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
thụ_tinh thành_công,"-0,003138005845","18,84413567","18,84413567","13,06175951","6538,615341","0,0000871156024","0,03703703704","15,00006264",,,,0
kích_thích buồng_trứng,"0,2498475287","23,16606377","25,16606377","25,45052234","839,4298621","0,0001742312048","0,4","16,0000314",,,,1
thu trứng,"0,2496078337","21,10305397","23,10305397","23,18407442","1619,782334","0,0001742312048","0,1818181818","16,00003137",,,,1
phụ_nữ ổn_định,"-0,004182884602","19,1596375","19,1596375","13,28044871","13201,44399","0,0000871156024","0,02272727273","15,00006257",,,,0
hiệu_quả thụ_tinh,"0,2218153412","19,4815656","22,6514906","27,00718453","3185,877938","0,0002613468072","0,1111111111","16,58498337",,,,0
nghiên_cứu so_sánh,"-0,006709586172","18,7446","18,7446","12,99276664","30595,65845","0,0000871156024","0,01351351351","15,00006242",,,,0
so_sánh hiệu_quả,"-0,001568422354","20,97341869","20,97341869","14,53766603","1033,146073","0,0000871156024","0,06666666667","15,00006274",,,,0
tạp_chí human,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,0
human fertilisation,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
embryology authority,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
tỷ_lệ thành_công,"0,2495424382","20,70663215","22,70663215","22,74856054","2552,838183","0,0001742312048","0,1666666667","16,00003136",,,,0
kỹ_thuật đông_lạnh,"0,2491720375","19,88595585","21,88595585","21,84695547","1454,799647","0,0001742312048","0,0625","16,00003131",,,,1
kỹ_thuật thụ_tinh,"-0,002876044318","19,35870885","19,35870885","13,41843446","1484,339443","0,0000871156024","0,03703703704","15,00006265",,,,1
tỷ_lệ sinh,"-0,001743040604","20,10305397","20,10305397","13,93437518","2574,491734","0,0000871156024","0,08333333333","15,00006272",,,,1
bệnh_viện mỹ_đức,"-0,001393963475","21,97341869","21,97341869","15,23081321","3224,358139","0,0000871156024","0,06666666667","15,00006275",,,,0
thành_phố hồ_chí_minh,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,0
y_dược thành_phố,"-0,0009584082308","22,0665281","22,0665281","15,29535173","1995,15439","0,0000871156024","0,1111111111","15,00006277",,,,0
hồ_chí_minh hợp_tác,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
giáo_sư robert,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
robert normal,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
viện nghiên_cứu,"-0,006797263369","18,42267191","18,42267191","12,76962309","1178,449841","0,0000871156024","0,01351351351","15,00006241",,,,0
nghiên_cứu robinson,"-0,006534231776","19,7446","19,7446","13,68591382","30595,65845","0,0000871156024","0,01351351351","15,00006243",,,,0
đối_tượng tham_gia,"-0,001045630081","21,4815656","21,4815656","14,88988663","1178,449841","0,0000871156024","0,125","15,00006277",,,,0
hội_chứng buồng_trứng,"-0,0008713457522","21,80349369","21,80349369","15,11303018","1328,31772","0,0000871156024","0,2","15,00006278",,,,0
buồng_trứng đa,"-0,0008713457522","21,80349369","21,80349369","15,11303018","1328,31772","0,0000871156024","0,2","15,00006278",,,,0
đa nang,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,1
rã đông,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
hoàn_thành chu_trình,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
chu_trình thụ_tinh,"-0,002439441774","21,16606377","21,16606377","14,67119743","727,5517564","0,0000871156024","0,03703703704","15,00006268",,,,1
tỷ_lệ sinh_thành,"-0,001132593901","22,27297897","22,27297897","15,43845258","2574,491734","0,0000871156024","0,08333333333","15,00006276",,,,1
sinh_thành công,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
hiệu_quả thụ_thai,"0,1873965218","21,72549118","25,72549118","34,96582917","3168,291311","0,0003484624096","0,2666666667","17,00001568",,,,1
